id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at,user_geom
1130,Margaret,Patrick,margaretpatrick@example.com,36,F,Alaska,3622 Strickland Run Apt. 838,99654,Point MacKenzie,United States,61.4937942,-149.8777456,Search,2025-01-02 06:50:00+00:00,POINT(-149.8777456 61.4937942)
25746,Kayla,Jacobs,kaylajacobs@example.net,61,F,Alaska,77051 Harris Circles Suite 638,99654,Point MacKenzie,United States,61.4937942,-149.8777456,Display,2024-12-24 10:26:00+00:00,POINT(-149.8777456 61.4937942)
11919,Anthony,Holden,anthonyholden@example.net,22,M,Alaska,5280 Amanda Summit Apt. 926,99654,Point MacKenzie,United States,61.4937942,-149.8777456,Search,2025-09-05 07:40:00+00:00,POINT(-149.8777456 61.4937942)
74693,Carol,Cline,carolcline@example.net,65,F,Alaska,629 Colon Plains,99508,Anchorage,United States,61.20107712,-149.8145664,Organic,2020-02-21 17:24:00+00:00,POINT(-149.8145664 61.20107712)
37676,Emily,Delacruz,emilydelacruz@example.com,60,F,Alaska,4726 Scott Court,99508,Anchorage,United States,61.20107712,-149.8145664,Search,2023-05-19 05:37:00+00:00,POINT(-149.8145664 61.20107712)
20377,Robert,Hunter,roberthunter@example.org,13,M,Alaska,85424 Christian Forge Suite 415,99507,Anchorage,United States,61.1488497,-149.7851914,Search,2022-06-24 02:43:00+00:00,POINT(-149.7851914 61.1488497)
34723,Mary,Stewart,marystewart@example.net,55,F,Alaska,409 Jackson Court,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2022-04-03 12:30:00+00:00,POINT(-149.5094883 61.15817689)
9479,Brian,Smith,briansmith@example.net,52,M,Alaska,0057 Rowe Ford Apt. 482,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2024-06-20 18:23:00+00:00,POINT(-149.5094883 61.15817689)
99502,Catherine,Gregory,catherinegregory@example.org,50,F,Alaska,673 Jason Crest Apt. 413,99504,Anchorage,United States,61.15817689,-149.5094883,Organic,2020-08-18 02:13:00+00:00,POINT(-149.5094883 61.15817689)
33602,Edwin,Williamson,edwinwilliamson@example.com,40,M,Alaska,38878 Debra Center Apt. 751,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2020-03-13 06:46:00+00:00,POINT(-149.5094883 61.15817689)
42833,Barbara,Watson,barbarawatson@example.net,46,F,Alaska,446 Richard Locks Suite 753,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2023-08-19 17:27:00+00:00,POINT(-149.5094883 61.15817689)
47489,Colton,Bates,coltonbates@example.com,64,M,Alaska,996 Fisher Vista,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2019-12-01 18:56:00+00:00,POINT(-149.5094883 61.15817689)
33447,Tiffany,Marquez,tiffanymarquez@example.net,12,F,Alaska,9175 Woods Mount Suite 449,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2025-07-25 01:07:00+00:00,POINT(-149.5094883 61.15817689)
80805,Joseph,Boyd,josephboyd@example.net,47,M,Alaska,8898 Victoria Falls,99504,Anchorage,United States,61.15817689,-149.5094883,Organic,2021-05-08 13:59:00+00:00,POINT(-149.5094883 61.15817689)
9285,Brandon,Young,brandonyoung@example.net,70,M,Alaska,9644 Ramirez Haven Suite 969,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2022-12-31 09:26:00+00:00,POINT(-149.5094883 61.15817689)
35490,Gary,Figueroa,garyfigueroa@example.com,57,M,Alaska,19510 Moore Crest,99504,Anchorage,United States,61.15817689,-149.5094883,Facebook,2025-01-17 07:27:00+00:00,POINT(-149.5094883 61.15817689)
16911,Danny,Fletcher,dannyfletcher@example.net,43,M,Alaska,372 Young Shore,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2024-06-11 13:54:00+00:00,POINT(-149.5094883 61.15817689)
60409,Karen,Reese,karenreese@example.org,66,F,Alaska,17890 Mathis Rapid,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2020-11-04 16:31:00+00:00,POINT(-149.5094883 61.15817689)
31513,Andrew,Smith,andrewsmith@example.org,62,M,Alaska,1081 Bailey Streets,99504,Anchorage,United States,61.15817689,-149.5094883,Search,2024-09-14 12:05:00+00:00,POINT(-149.5094883 61.15817689)
81949,Ashley,Love,ashleylove@example.org,49,F,Alaska,577 Beard Flats Apt. 368,99645,Knik River,United States,61.61964626,-149.3160646,Email,2022-07-09 04:03:00+00:00,POINT(-149.3160646 61.61964626)
1489,Jeffrey,Torres,jeffreytorres@example.net,55,M,Alaska,3528 Garcia Islands Suite 669,99645,Knik River,United States,61.61964626,-149.3160646,Email,2021-01-10 16:14:00+00:00,POINT(-149.3160646 61.61964626)
54053,John,Silva,johnsilva@example.net,52,M,Alaska,32624 Nicole Village Suite 346,99645,Knik River,United States,61.61964626,-149.3160646,Search,2019-12-02 15:35:00+00:00,POINT(-149.3160646 61.61964626)
12224,Rebecca,Newton,rebeccanewton@example.org,65,F,Alaska,8253 Tina Junctions Apt. 904,99577,Anchorage,United States,61.22955403,-149.3013926,Organic,2020-02-26 03:09:00+00:00,POINT(-149.3013926 61.22955403)
71669,Gavin,Johnson,gavinjohnson@example.com,32,M,Alaska,577 Jerry Plaza,99577,Anchorage,United States,61.22955403,-149.3013926,Organic,2020-03-25 00:59:00+00:00,POINT(-149.3013926 61.22955403)
96326,Bryan,Francis,bryanfrancis@example.net,39,M,Alaska,3743 Wagner Burgs Apt. 504,99577,Anchorage,United States,61.22955403,-149.3013926,Search,2021-12-23 02:12:00+00:00,POINT(-149.3013926 61.22955403)
38232,Linda,Martinez,lindamartinez@example.net,39,F,Alaska,5913 Bradley Landing,99577,Anchorage,United States,61.22955403,-149.3013926,Search,2025-04-12 05:25:00+00:00,POINT(-149.3013926 61.22955403)
95039,William,Chavez,williamchavez@example.com,44,M,Alaska,81138 Courtney Inlet,99577,Anchorage,United States,61.22955403,-149.3013926,Search,2021-04-08 15:48:00+00:00,POINT(-149.3013926 61.22955403)
46271,Barbara,Peck,barbarapeck@example.net,30,F,Alaska,25595 Cassandra Village Suite 385,99709,Ester,United States,64.86519412,-148.2451182,Search,2020-02-24 14:25:00+00:00,POINT(-148.2451182 64.86519412)
23548,James,Mcbride,jamesmcbride@example.com,47,M,Alaska,78708 Herrera Point Apt. 475,99709,Ester,United States,64.86519412,-148.2451182,Search,2024-04-10 03:58:00+00:00,POINT(-148.2451182 64.86519412)
40827,Ross,Stanton,rossstanton@example.com,43,M,Alaska,4309 Martinez Shoal Suite 682,99709,Ester,United States,64.86519412,-148.2451182,Search,2020-06-06 02:27:00+00:00,POINT(-148.2451182 64.86519412)
80676,Amanda,Acevedo,amandaacevedo@example.net,54,F,Alaska,309 Perkins Parkway Suite 811,99709,Ester,United States,64.86519412,-148.2451182,Search,2019-02-19 09:36:00+00:00,POINT(-148.2451182 64.86519412)
74673,Jessica,Reed,jessicareed@example.net,35,F,Alaska,46874 Hansen Course,99709,Ester,United States,64.86519412,-148.2451182,Facebook,2023-08-21 13:15:00+00:00,POINT(-148.2451182 64.86519412)
97075,Katherine,Hammond,katherinehammond@example.org,53,F,Alaska,8527 Villanueva Curve,99709,Ester,United States,64.86519412,-148.2451182,Search,2025-03-30 11:36:00+00:00,POINT(-148.2451182 64.86519412)
31527,Monica,Tate,monicatate@example.org,32,F,Alaska,9742 Miranda Bridge Apt. 298,99709,Ester,United States,64.86519412,-148.2451182,Organic,2025-07-22 02:45:00+00:00,POINT(-148.2451182 64.86519412)
56194,Sara,Fuller,sarafuller@example.com,48,F,Alaska,120 House Vista,99709,Ester,United States,64.86519412,-148.2451182,Search,2020-02-15 01:24:00+00:00,POINT(-148.2451182 64.86519412)
47224,Amanda,Davis,amandadavis@example.org,43,F,Alaska,90320 Justin Spur Suite 508,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Search,2022-02-17 12:39:00+00:00,POINT(-147.3423598 64.7485059)
66942,Michael,Miller,michaelmiller@example.net,59,M,Alaska,4752 Stanley Plaza,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Email,2020-12-23 06:21:00+00:00,POINT(-147.3423598 64.7485059)
57454,Mark,Medina,markmedina@example.org,43,M,Alaska,021 Whitaker Burgs Suite 587,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Organic,2019-10-15 11:32:00+00:00,POINT(-147.3423598 64.7485059)
33156,Vickie,Dean,vickiedean@example.com,48,F,Alaska,431 Norman Ville Apt. 128,99705,Eielson Air Force Base,United States,64.7485059,-147.3423598,Organic,2025-10-13 12:37:31.077260+00:00,POINT(-147.3423598 64.7485059)
97770,Diana,Medina,dianamedina@example.org,15,F,Alaska,904 Yoder Flat,99801,Juneau,United States,58.36427567,-134.1219753,Search,2019-02-10 04:44:00+00:00,POINT(-134.1219753 58.36427567)
23116,Grant,Zhang,grantzhang@example.com,70,M,Alaska,5437 Wayne River,99801,Juneau,United States,58.36427567,-134.1219753,Email,2019-09-12 11:58:00+00:00,POINT(-134.1219753 58.36427567)
581,Toni,Barnett,tonibarnett@example.net,55,F,Alaska,280 Cain Manors,99801,Juneau,United States,58.36427567,-134.1219753,Search,2020-03-31 02:28:00+00:00,POINT(-134.1219753 58.36427567)
12843,Corey,Rodriguez,coreyrodriguez@example.org,17,M,Alaska,6884 Whitehead Glens Apt. 244,99801,Juneau,United States,58.36427567,-134.1219753,Search,2024-04-19 18:17:00+00:00,POINT(-134.1219753 58.36427567)
55469,John,Payne,johnpayne@example.com,62,M,Alaska,0020 Sean Cove,99801,Juneau,United States,58.36427567,-134.1219753,Organic,2021-06-23 16:39:00+00:00,POINT(-134.1219753 58.36427567)
75452,Joshua,Jordan,joshuajordan@example.org,58,M,Alaska,38683 Baker Harbors,99801,Juneau,United States,58.36427567,-134.1219753,Search,2019-09-26 13:42:00+00:00,POINT(-134.1219753 58.36427567)
86253,Linda,Smith,lindasmith@example.net,32,F,Amapá,1047 Michael Villages,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2020-10-03 14:16:00+00:00,POINT(-53.30566415 1.096832853)
59497,Anthony,Aguilar,anthonyaguilar@example.com,29,M,Amapá,4227 Alexis Stravenue,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2022-08-13 05:25:00+00:00,POINT(-53.30566415 1.096832853)
86479,Thomas,Hall,thomashall@example.org,65,M,Amapá,030 David Meadows,68924-000,null,Brasil,1.096832853,-53.30566415,Organic,2020-06-01 12:39:00+00:00,POINT(-53.30566415 1.096832853)
89764,Brooke,Donaldson,brookedonaldson@example.com,17,F,Amapá,603 Miller Freeway Apt. 546,68924-000,null,Brasil,1.096832853,-53.30566415,Display,2022-04-04 17:18:00+00:00,POINT(-53.30566415 1.096832853)
81535,Rachael,Coleman,rachaelcoleman@example.net,69,F,Amapá,771 Elliott Shoal,68924-000,null,Brasil,1.096832853,-53.30566415,Organic,2019-01-15 06:24:00+00:00,POINT(-53.30566415 1.096832853)
87553,George,Kim,georgekim@example.net,63,M,Amapá,5477 Dyer Shores,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2020-08-04 00:27:00+00:00,POINT(-53.30566415 1.096832853)
59465,Robert,Gonzalez,robertgonzalez@example.net,18,M,Amapá,9938 Mcdonald Shores,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-01-20 08:31:00+00:00,POINT(-53.30566415 1.096832853)
11559,Earl,Hart,earlhart@example.org,16,M,Amapá,692 Hart Rapids,68924-000,null,Brasil,1.096832853,-53.30566415,Organic,2023-10-08 02:58:00+00:00,POINT(-53.30566415 1.096832853)
33487,Sara,Olson,saraolson@example.org,62,F,Amapá,1621 Kristen Loaf,68924-000,null,Brasil,1.096832853,-53.30566415,Organic,2022-10-18 09:36:00+00:00,POINT(-53.30566415 1.096832853)
20167,Janet,Phillips,janetphillips@example.com,39,F,Amapá,58449 Joseph Meadows Suite 060,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2025-05-18 06:16:00+00:00,POINT(-53.30566415 1.096832853)
72953,Michael,Case,michaelcase@example.com,69,M,Amapá,214 Soto Terrace Suite 718,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2022-09-06 10:37:00+00:00,POINT(-53.30566415 1.096832853)
56845,Courtney,Leonard,courtneyleonard@example.com,24,F,Amapá,76245 Jeffrey Mountain Apt. 395,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2021-10-05 14:17:00+00:00,POINT(-53.30566415 1.096832853)
8697,Deborah,Roy,deborahroy@example.com,42,F,Amapá,527 Cynthia Walks Suite 690,68924-000,null,Brasil,1.096832853,-53.30566415,Search,2023-11-11 11:37:00+00:00,POINT(-53.30566415 1.096832853)
37424,Kellie,Mcguire,kelliemcguire@example.org,42,F,Amapá,761 Christopher Ranch,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-12-21 08:48:00+00:00,POINT(-51.37753193 0.1268670887)
68693,Johnny,Harris,johnnyharris@example.com,27,M,Amapá,6490 John Divide,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Email,2023-11-01 12:10:00+00:00,POINT(-51.37753193 0.1268670887)
16089,Amanda,Delacruz,amandadelacruz@example.net,25,F,Amapá,99252 Schmidt Terrace,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2021-06-10 01:23:00+00:00,POINT(-51.37753193 0.1268670887)
51455,Steven,Martin,stevenmartin@example.com,46,M,Amapá,3278 Myers Mountains,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2025-09-24 11:19:00+00:00,POINT(-51.37753193 0.1268670887)
71280,Cody,Wilson,codywilson@example.net,24,M,Amapá,21415 Sara Village,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2025-02-20 13:11:00+00:00,POINT(-51.37753193 0.1268670887)
33076,Carrie,Mccarty,carriemccarty@example.com,43,F,Amapá,2642 Susan Views Suite 657,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Organic,2021-09-08 07:31:00+00:00,POINT(-51.37753193 0.1268670887)
71889,Amanda,Willis,amandawillis@example.net,14,F,Amapá,7705 James Avenue,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2020-08-30 18:17:00+00:00,POINT(-51.37753193 0.1268670887)
27159,Sara,Jones,sarajones@example.com,51,F,Amapá,98540 Michael Cove,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2019-06-16 13:21:00+00:00,POINT(-51.37753193 0.1268670887)
70870,Rachel,Skinner,rachelskinner@example.org,17,F,Amapá,48952 Kevin Centers,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2025-10-03 12:00:00+00:00,POINT(-51.37753193 0.1268670887)
77305,Anthony,Booker,anthonybooker@example.net,32,M,Amapá,60472 Hill Extension,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2022-04-02 12:40:00+00:00,POINT(-51.37753193 0.1268670887)
82274,Jasmine,Wilkerson,jasminewilkerson@example.org,52,F,Amapá,447 Paul Light,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Display,2024-08-27 15:25:00+00:00,POINT(-51.37753193 0.1268670887)
93002,William,Quinn,williamquinn@example.org,31,M,Amapá,4452 Cox Pike Suite 906,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Email,2025-03-19 05:07:00+00:00,POINT(-51.37753193 0.1268670887)
99607,Charles,Fisher,charlesfisher@example.org,28,M,Amapá,72096 Floyd Street Suite 411,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Organic,2020-02-29 17:17:00+00:00,POINT(-51.37753193 0.1268670887)
53915,Jennifer,Hines,jenniferhines@example.com,37,F,Amapá,0003 Deborah Forge,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2020-04-16 18:07:00+00:00,POINT(-51.37753193 0.1268670887)
80620,Summer,Cox,summercox@example.com,12,F,Amapá,06715 Randall View Apt. 939,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2021-03-21 18:38:00+00:00,POINT(-51.37753193 0.1268670887)
76325,Joshua,Gonzalez,joshuagonzalez@example.org,21,M,Amapá,942 Alyssa Walk,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2025-05-10 02:20:00+00:00,POINT(-51.37753193 0.1268670887)
37363,Kenneth,Wilkins,kennethwilkins@example.net,57,M,Amapá,76342 Veronica Square,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2024-04-12 06:55:00+00:00,POINT(-51.37753193 0.1268670887)
20471,Anthony,George,anthonygeorge@example.com,67,M,Amapá,325 Smith Groves Apt. 644,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2023-12-13 12:54:00+00:00,POINT(-51.37753193 0.1268670887)
70939,Marie,Romero,marieromero@example.net,50,F,Amapá,9812 Lee Spring,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Organic,2022-12-30 12:08:00+00:00,POINT(-51.37753193 0.1268670887)
77171,Elizabeth,Smith,elizabethsmith@example.org,18,F,Amapá,9828 Austin Ridge Suite 434,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2020-05-19 12:23:00+00:00,POINT(-51.37753193 0.1268670887)
88133,Bailey,Thompson,baileythompson@example.org,59,F,Amapá,9852 Tracey Haven Suite 686,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2025-06-17 18:00:00+00:00,POINT(-51.37753193 0.1268670887)
95458,Melissa,Riley,melissariley@example.com,52,F,Amapá,9903 Wilson Fords,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Search,2023-05-05 16:50:00+00:00,POINT(-51.37753193 0.1268670887)
47112,David,Drake,daviddrake@example.com,43,M,Amapá,760 Angela Cliffs,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Facebook,2022-12-31 17:57:00+00:00,POINT(-51.37753193 0.1268670887)
12668,Seth,Lee,sethlee@example.org,34,M,Amapá,44714 Hernandez Plaza Apt. 366,68925-000,Santana,Brasil,0.1268670887,-51.37753193,Email,2022-11-06 05:46:00+00:00,POINT(-51.37753193 0.1268670887)
23704,Jack,Thomas,jackthomas@example.com,57,M,Amapá,4532 Robin Parkways,68903,Macapá,Brasil,0.005270354115,-51.08818868,Email,2019-03-11 16:59:00+00:00,POINT(-51.08818868 0.005270354115)
1096,Heather,Vang,heathervang@example.com,61,F,Amapá,47525 Romero Lights Suite 336,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2023-07-09 06:45:00+00:00,POINT(-51.08818868 0.005270354115)
22485,Lisa,Sanchez,lisasanchez@example.org,18,F,Amapá,581 Christina Cliffs,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2022-12-30 01:13:00+00:00,POINT(-51.08818868 0.005270354115)
16999,Justin,Powell,justinpowell@example.net,33,M,Amapá,40254 Nelson Green Suite 042,68903,Macapá,Brasil,0.005270354115,-51.08818868,Facebook,2024-05-23 08:32:00+00:00,POINT(-51.08818868 0.005270354115)
87005,Christopher,Miranda,christophermiranda@example.net,38,M,Amapá,0392 Preston Viaduct Suite 782,68903,Macapá,Brasil,0.005270354115,-51.08818868,Search,2025-04-14 02:49:00+00:00,POINT(-51.08818868 0.005270354115)
24147,Jennifer,Daugherty,jenniferdaugherty@example.com,54,F,Amapá,10994 Deanna Roads Suite 051,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2019-12-19 15:34:00+00:00,POINT(-51.08280927 0.01795169822)
70233,Robert,Baker,robertbaker@example.net,67,M,Amapá,9854 David Spurs Suite 651,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2024-05-18 16:48:00+00:00,POINT(-51.08280927 0.01795169822)
78319,Carol,Gross,carolgross@example.com,49,F,Amapá,94710 Baker Valley Apt. 679,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2025-08-31 05:43:00+00:00,POINT(-51.08280927 0.01795169822)
27280,Timothy,Hernandez,timothyhernandez@example.org,69,M,Amapá,7238 Anthony Unions Suite 348,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2023-01-05 10:51:00+00:00,POINT(-51.08280927 0.01795169822)
62935,Karen,Murray,karenmurray@example.net,45,F,Amapá,643 Vargas Court Apt. 701,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2019-09-14 11:44:00+00:00,POINT(-51.08280927 0.01795169822)
71724,Paula,Sanchez,paulasanchez@example.com,68,F,Amapá,276 Walker Mill,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2023-07-19 07:18:00+00:00,POINT(-51.08280927 0.01795169822)
51331,Justin,Buckley,justinbuckley@example.com,57,M,Amapá,8628 April Underpass Suite 474,68904,Macapá,Brasil,0.01795169822,-51.08280927,Search,2025-04-10 18:26:00+00:00,POINT(-51.08280927 0.01795169822)
78119,Tara,White,tarawhite@example.net,64,F,Amapá,73447 Derek Creek Suite 706,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2022-01-12 07:21:00+00:00,POINT(-51.07878744 0.03636191129)
9211,Anita,George,anitageorge@example.org,13,F,Amapá,17285 Tammie Spring,68900,Macapá,Brasil,0.03636191129,-51.07878744,Email,2020-03-20 08:24:00+00:00,POINT(-51.07878744 0.03636191129)
58468,Anthony,Whitaker,anthonywhitaker@example.net,41,M,Amapá,5973 Booth Road Apt. 658,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2023-04-18 03:58:00+00:00,POINT(-51.07878744 0.03636191129)
91776,Erica,Luna,ericaluna@example.com,57,F,Amapá,2031 Howard Squares,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2025-07-08 02:43:00+00:00,POINT(-51.07878744 0.03636191129)
79629,Robert,Klein,robertklein@example.org,37,M,Amapá,49427 Shaw Flat Suite 683,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2023-05-25 00:47:00+00:00,POINT(-51.07878744 0.03636191129)
86584,Alexander,Torres,alexandertorres@example.net,58,M,Amapá,597 Abigail Parkway,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2020-06-01 14:35:00+00:00,POINT(-51.07878744 0.03636191129)
82468,Edward,Morris,edwardmorris@example.com,25,M,Amapá,0747 Zuniga Crossroad,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2019-11-06 06:32:00+00:00,POINT(-51.07878744 0.03636191129)
13463,Shirley,Good,shirleygood@example.com,65,F,Amapá,89357 Roberts Circles Apt. 510,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2021-01-31 00:59:00+00:00,POINT(-51.07878744 0.03636191129)
13970,Erika,Moreno,erikamoreno@example.net,21,F,Amapá,6277 Kim Trace Suite 164,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2020-12-03 04:28:00+00:00,POINT(-51.07878744 0.03636191129)
96575,Andres,Wagner,andreswagner@example.net,65,M,Amapá,86631 Howard Flats Suite 431,68900,Macapá,Brasil,0.03636191129,-51.07878744,Search,2022-04-19 13:20:00+00:00,POINT(-51.07878744 0.03636191129)
96846,Miguel,Diaz,migueldiaz@example.com,14,M,Amapá,133 Keith Island Apt. 866,68905,Macapá,Brasil,0.08495500904,-51.07655535,Display,2023-09-10 14:46:00+00:00,POINT(-51.07655535 0.08495500904)
56811,Casey,Sims,caseysims@example.net,23,M,Amapá,48545 Brandi Estates,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2023-04-25 06:04:00+00:00,POINT(-51.07655535 0.08495500904)
32509,Raymond,Coleman,raymondcoleman@example.net,65,M,Amapá,9882 Francis Green Apt. 727,68905,Macapá,Brasil,0.08495500904,-51.07655535,Organic,2020-02-20 06:15:00+00:00,POINT(-51.07655535 0.08495500904)
21783,Calvin,Martinez,calvinmartinez@example.com,42,M,Amapá,9698 Knight Walk,68905,Macapá,Brasil,0.08495500904,-51.07655535,Email,2024-02-21 12:51:00+00:00,POINT(-51.07655535 0.08495500904)
39865,Alexandra,Alexander,alexandraalexander@example.net,36,F,Amapá,56899 Chang Grove,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2021-09-27 05:59:00+00:00,POINT(-51.07655535 0.08495500904)
64023,Anna,Wallace,annawallace@example.net,29,F,Amapá,423 Mary Mission,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2023-07-07 14:01:00+00:00,POINT(-51.07655535 0.08495500904)
39938,Jon,Wells,jonwells@example.org,25,M,Amapá,653 Miguel Stream Apt. 283,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2023-07-15 16:25:00+00:00,POINT(-51.07655535 0.08495500904)
64817,Luis,Ellis,luisellis@example.org,56,M,Amapá,233 Hannah Trafficway Suite 893,68905,Macapá,Brasil,0.08495500904,-51.07655535,Search,2023-08-16 14:06:00+00:00,POINT(-51.07655535 0.08495500904)
68023,Brenda,Hamilton,brendahamilton@example.net,66,F,Amapá,78557 Snow Land,68902,Macapá,Brasil,0.01262310889,-51.06718514,Facebook,2023-02-08 11:50:00+00:00,POINT(-51.06718514 0.01262310889)
12831,Ryan,Chambers,ryanchambers@example.org,21,M,Amapá,1494 Gonzalez Ridges Suite 413,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2023-01-29 14:44:00+00:00,POINT(-51.06718514 0.01262310889)
40526,Shelby,Cox,shelbycox@example.net,26,F,Amapá,3836 Henderson Light Suite 867,68902,Macapá,Brasil,0.01262310889,-51.06718514,Organic,2022-09-10 10:18:00+00:00,POINT(-51.06718514 0.01262310889)
39172,David,Cox,davidcox@example.net,29,M,Amapá,203 Gonzalez Extension,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2020-08-20 18:59:00+00:00,POINT(-51.06718514 0.01262310889)
15262,Kyle,Lewis,kylelewis@example.com,17,M,Amapá,472 Johnson Village Apt. 904,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2021-10-08 17:30:00+00:00,POINT(-51.06718514 0.01262310889)
2552,Marvin,Davidson,marvindavidson@example.org,23,M,Amapá,7947 Kristine Lock,68902,Macapá,Brasil,0.01262310889,-51.06718514,Search,2023-10-18 14:20:00+00:00,POINT(-51.06718514 0.01262310889)
75440,Sarah,Snyder,sarahsnyder@example.net,53,F,Amapá,91186 Hogan Manors Apt. 607,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2020-12-05 10:37:00+00:00,POINT(-51.05580532 0.05520205505)
40053,Larry,Morris,larrymorris@example.net,68,M,Amapá,403 Marquez Springs Suite 895,68908,Macapá,Brasil,0.05520205505,-51.05580532,Facebook,2025-10-15 14:45:01.670091+00:00,POINT(-51.05580532 0.05520205505)
6666,Vicki,Townsend,vickitownsend@example.com,14,F,Amapá,57717 Sarah Trafficway,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2022-11-12 04:38:00+00:00,POINT(-51.05580532 0.05520205505)
6911,Savannah,Coleman,savannahcoleman@example.com,14,F,Amapá,35513 Jodi Plaza,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2023-05-29 14:25:00+00:00,POINT(-51.05580532 0.05520205505)
6925,Christine,Shepherd,christineshepherd@example.net,56,F,Amapá,539 Martin Ways Apt. 473,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2021-06-04 12:25:00+00:00,POINT(-51.05580532 0.05520205505)
6155,Taylor,Knight,taylorknight@example.org,17,F,Amapá,4694 Ruben Lodge Apt. 994,68908,Macapá,Brasil,0.05520205505,-51.05580532,Search,2025-01-12 18:14:00+00:00,POINT(-51.05580532 0.05520205505)
7351,Thomas,Townsend,thomastownsend@example.org,56,M,Amapá,0811 Jenkins Forge Suite 217,68908,Macapá,Brasil,0.05520205505,-51.05580532,Facebook,2024-11-01 07:52:00+00:00,POINT(-51.05580532 0.05520205505)
38780,Matthew,Hardy,matthewhardy@example.com,20,M,Amapá,380 Trevor Parkways,68908,Macapá,Brasil,0.05520205505,-51.05580532,Organic,2020-09-19 00:49:00+00:00,POINT(-51.05580532 0.05520205505)
